Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
52124,275,3,342,258,6,114.0,129.7998459,6,6,6.0,0.0,1265454.545,14545.45455,91.66666667,73.07758434,176,47,275,137.5,127.9863274,228,47,0,0.0,0.0,0,0,60,20,10909.09091,3636.363636,6,258,121.2,128.2934137,16459.2,0,0,1,151.5,342,11148,0,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,209,2,92,46,46,46.0,0.0,62,62,62.0,0.0,1033492.82296651,19138.7559808612,69.6666666667,36.6651514838,112,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,40,40,9569.3779904306,9569.3779904306,46,62,52.4,8.7635609201,76.8,0,0,0,65.5,92,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
64853,250,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8000.0,250.0,0.0,250,250,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,4000.0,4000.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,59,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,6005222,3,12,6,0,4.0,3.4641016151,2,2,2.0,0.0,2.3313043215,0.666086949,2001740.66666667,3446144.44327865,5980981,25,6005222,3002611.0,4212051.24776516,5980981,24241,0,0.0,0.0,0,0,80,24,0.4995652117,0.1665217372,0,6,2.8,3.0331501776,9.2,0,1,0,3.5,12,29200,8190,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,104935,2,72,36,36,36.0,0.0,144,144,144.0,0.0,3430.695192,38.11883547,34978.33333,60578.18832,104928,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,19.05941773,19.05941773,36,144,79.2,59.15403621,3499.2,0,0,0,99.0,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,78559,2,80,40,40,40.0,0.0,202,202,202.0,0.0,6160.974554,50.91714508,26186.33333,45350.86364,78553,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,25.45857254,25.45857254,40,202,104.8,88.73105432,7873.2,0,0,0,131.0,80,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
54193,30,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,33333.33333,33333.33333,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
123,22154,1,48,48,48,48.0,0.0,48,48,48.0,0.0,4333.3032409497,90.2771508531,22154.0,0.0,22154,22154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,45.1385754266,45.1385754266,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,55556,2,74,37,37,37.0,0.0,94,94,94.0,0.0,4715.9622723018,71.9994240046,18518.6666666667,32071.8074690737,55552,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,64,35.9997120023,35.9997120023,37,94,59.8,31.2201857778,974.7,0,0,0,74.75,74,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
64807,402,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7462.6865671642,201.0,278.6000717875,398,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,32,4975.1243781095,2487.5621890547,0,0,0.0,0.0,0.0,0,0,1,0.0,0,383,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5556112,8,645,342,0,80.625,130.3785011857,2920,0,883.8,1288.1452557845,911.4287113003,2.3397656491,463009.333333333,1489750.90424506,5188516,3,5556112,793730.285714286,1940313.89603725,5188516,3,95164,23791.0,25400.5730775246,45823,266,172,108,1.439855784,0.899909865,0,2920,361.7142857143,826.5803910432,683235.142857143,0,1,0,389.5384615385,645,8192,4948,7,20,367593.0,367593,367593,5188516.0,5188516,5188516,Normal Traffic
443,19562894,9,1024,661,0,113.7777778,219.7434742,1805,0,381.7,669.2757362,247.4582748,0.971226445,1086827.444,3031043.103,9995863,4,10600000,1325536.375,3504308.165,9995863,235,19400000,2155858.333,4165693.229,10200000,4,296,328,0.460054632,0.511171813,0,1805,242.05,503.637346,253650.5763,0,1,0,254.7894737,1024,29200,64,3,32,384118.5,608428,159809,9397326.5,9995863,8798790,Normal Traffic
50794,86,1,6,6,6,6.0,0.0,6,6,6.0,0.0,139534.8837,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,11627.90698,11627.90698,6,6,6.0,0.0,0.0,0,0,1,9.0,6,168,258,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,396,4,92,23,23,23.0,0.0,23,23,23.0,0.0,464646.4646,20202.0202,56.57142857,82.69795875,200,1,249,83.0,142.0281662,247,1,195,65.0,110.8512517,193,1,128,128,10101.0101,10101.0101,23,23,23.0,0.0,0.0,0,0,0,25.875,92,-1,-1,3,32,0.0,0,0,0.0,0,0,Normal Traffic
19101,48,1,2,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,60855,2,80,40,40,40.0,0.0,168,168,168.0,0.0,6835.9214526333,65.7300139676,20285.0,35092.2232553026,60806,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,80,64,32.8650069838,32.8650069838,40,168,91.2,70.1084873607,4915.2,0,0,0,114.0,80,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
443,20133696,7,857,450,0,122.4285714286,171.2754673451,1460,0,430.6,601.0890486812,256.4357781105,0.8443556513,1258356.0,4997379.0044958,19998421,3,135272,22545.3333333333,23340.7386229885,45145,113,20090921,2232324.55555556,6662367.86995883,19998566,3,152,208,0.3476758564,0.4966797949,0,1460,286.8333333333,479.3346184771,229761.676470588,0,1,0,303.7058823529,857,8192,35,6,20,135272.0,135272,135272,19998421.0,19998421,19998421,Normal Traffic
53,256,2,86,43,43,43.0,0.0,111,111,111.0,0.0,1203125.0,15625.0,85.33333333,146.0696181,254,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,7812.5,7812.5,43,111,70.2,37.24513391,1387.2,0,0,0,87.75,86,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,80569137,2,100,55,45,50.0,7.071067812,164,110,137.0,38.18376618,4.641975996,0.049646802,26900000.0,46400000.0,80500000,48360,80500000,80500000.0,0.0,80500000,80500000,80500000,80500000.0,0.0,80500000,80500000,40,40,0.024823401,0.024823401,45,164,85.8,50.65273931,2565.7,0,0,0,107.25,100,-1,-1,1,20,49545.0,49545,49545,80500000.0,80500000,80500000,Normal Traffic
53,23551,1,81,81,81,81.0,0.0,209,209,209.0,0.0,12313.7021782515,84.9220839879,23551.0,0.0,23551,23551,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,42.461041994,42.461041994,81,209,123.6666666667,73.9008344563,5461.3333333333,0,0,0,185.5,81,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,98411740,7,420,396,0,60.0,148.1890684,5792,0,1656.428571,2120.732252,122.0890922,0.14225945,7570133.846,27300000.0,98400000,2,98400000,16400000.0,40200000.0,98400000,2,98400000,16400000.0,40200000.0,98400000,46,184,232,0.071129725,0.071129725,0,5792,801.4,1619.406584,2622477.686,1,0,0,858.6428571,420,0,235,4,20,12941.0,12941,12941,98400000.0,98400000,98400000,DoS
443,211538,12,1673,1368,0,139.4166666667,389.4073488435,1029,0,213.1428571429,379.8027683642,14961.8508258563,89.8183777856,11752.1111111111,24560.6356784206,92685,2,211538,19230.7272727273,39623.4100579213,130169,2,169180,28196.6666666667,36537.02104259,92685,3,396,232,56.7273964961,33.0909812894,0,1368,158.25,368.7754808324,135995.355263158,0,1,0,166.5789473684,1673,65535,362,6,32,0.0,0,0,0.0,0,0,Normal Traffic
443,197,3,18,6,6,6.0,0.0,0,0,0.0,0.0,91370.5583756345,20304.5685279188,65.6666666667,75.0755175362,148,1,197,98.5,137.8858223314,196,1,0,0.0,0.0,0,0,60,32,15228.4263959391,5076.1421319797,0,6,4.8,2.683281573,7.2,1,0,0,6.0,18,0,1120,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,231,2,88,44,44,44.0,0.0,94,94,94.0,0.0,1194805.195,17316.01732,77.0,131.6358614,229,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,8658.008658,8658.008658,44,94,64.0,27.38612788,750.0,0,0,0,80.0,88,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,48781,2,72,36,36,36.0,0.0,97,97,97.0,0.0,5452.942744,81.99913901,16260.33333,28112.63407,48722,11,48,48.0,0.0,48,48,11,11.0,0.0,11,11,64,64,40.9995695,40.9995695,36,97,60.4,33.41107601,1116.3,0,0,0,75.5,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,485,1,47,47,47,47.0,0.0,109,109,109.0,0.0,321649.4845,4123.71134,485.0,0.0,485,485,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,2061.85567,2061.85567,47,109,67.66666667,35.79571669,1281.333333,0,0,0,101.5,47,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5086222,10,752,517,0,75.2,165.5534825,1448,0,466.0,636.7533723,880.8109438,3.538972542,299189.5294,1192364.264,4925820,2,5086222,565135.7778,1635472.008,4925820,2,85507,12215.28571,19813.90567,44121,4,328,264,1.966095857,1.572876685,0,1448,235.7894737,460.8155306,212350.9532,0,1,0,248.8888889,752,29200,12579,3,32,0.0,0,0,0.0,0,0,Normal Traffic
50792,61,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16393.44262,16393.44262,0,0,0.0,0.0,0.0,0,0,1,0.0,0,509,258,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,63104009,7,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110927976,10500000.0,11900000.0,32100000,996613,63100000,10500000.0,11900000.0,32100000,996613,0,0.0,0.0,0,0,280,0,0.110927976,0.0,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,-1,0,40,7008342.0,7008342,7008342,18700000.0,32100000,8016151,DoS
80,100537856,7,359,335,0,51.28571429,125.1382093,5792,0,1656.428571,2119.480114,118.9004866,0.13925103,7733681.231,27800000.0,100000000,1,100000000,16700000.0,40900000.0,100000000,1,101000000,16800000.0,40900000.0,100000000,36,184,232,0.069625515,0.069625515,0,5792,797.3333333,1619.871321,2623983.095,1,0,0,854.2857143,359,0,235,4,20,11007.0,11007,11007,100000000.0,100000000,100000000,DoS
53986,4769,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,419.3751311,4769.0,0.0,4769,4769,4769,4769.0,0.0,4769,4769,0,0.0,0.0,0,0,52,0,419.3751311,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,34,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
49996,20,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,2048,251,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,139125,2,82,41,41,41.0,0.0,106,106,106.0,0.0,2113.2075471698,28.7511230907,46375.0,80317.7940247365,139118,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,40,14.3755615454,14.3755615454,41,106,67.0,35.6019662378,1267.5,0,0,0,83.75,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,49,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,64,0,40816.32653,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,393,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
56527,27,3,31,31,0,10.33333333,17.89785834,0,0,0.0,0.0,1148148.148,148148.1481,9.0,12.28820573,23,0,4,2.0,2.828427125,4,0,0,0.0,0.0,0,0,60,20,111111.1111,37037.03704,0,31,6.2,13.86362146,192.2,0,0,1,7.75,31,1080,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,61151,2,60,30,30,30.0,0.0,132,132,132.0,0.0,5298.359798,65.41184936,20383.66667,35299.48414,61144,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,40,32.70592468,32.70592468,30,132,70.8,55.86770087,3121.2,0,0,0,88.5,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,177937,10,704,453,0,70.4,142.9399252211,1189,0,265.4,519.7545574596,11414.1521999359,84.299499261,12709.7857142857,19648.8281826309,51159,42,177937,19770.7777777778,24197.278347873,52366,48,117502,29375.5,28079.5775431184,55244,320,332,168,56.199666174,28.099833087,0,1189,126.9375,306.4205103557,93893.5291666667,0,1,0,135.4,704,65535,114,5,32,0.0,0,0,0.0,0,0,Normal Traffic
80,4324,2,12,6,6,6.0,0.0,0,0,0.0,0.0,2775.2081406106,462.5346901018,4324.0,0.0,4324,4324,4324,4324.0,0.0,4324,4324,0,0.0,0.0,0,0,40,0,462.5346901018,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,64240,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
56337,8116,2,273,242,31,136.5,149.1995308304,6,6,6.0,0.0,34376.5401675702,369.6402168556,4058.0,5670.9963851161,8068,48,8116,8116.0,0.0,8116,8116,0,0.0,0.0,0,0,40,20,246.4268112371,123.2134056185,6,242,130.25,129.4407844022,16754.9166666667,0,0,1,173.6666666667,273,31,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
57552,32049,13,17856,2920,0,1373.538462,1151.352003,6,0,4.666666667,2.645751311,558457.3622,686.4488752,1526.142857,5829.758591,26551,1,31946,2662.166667,7653.349793,26551,1,31968,3996.0,9368.461499,26786,1,284,204,405.6288808,280.8199944,0,2920,778.173913,1097.63662,1204806.15,0,1,0,813.5454545,17856,8192,389,11,20,0.0,0,0,0.0,0,0,Normal Traffic
80,15,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,266666.6667,5.0,3.0,8,2,15,5.0,3.0,8,2,0,0.0,0.0,0,0,128,0,266666.6667,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,274,-1,0,32,0.0,0,0,0.0,0,0,DoS
80,93,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1444,1176,0,32,0.0,0,0,0.0,0,0,Web Attacks
53,221448,2,82,41,41,41.0,0.0,169,169,169.0,0.0,1896.607782,18.06293125,73816.0,127847.8663,221442,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,9.031465626,9.031465626,41,169,92.2,70.10848736,4915.2,0,0,0,115.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,6036,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,331.3452618,6036.0,0.0,6036,6036,6036,6036.0,0.0,6036,6036,0,0.0,0.0,0,0,64,0,331.3452618,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,319,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,2211883,2,90,50,40,45.0,7.071067812,102,90,96.0,8.485281374,127.4931811,1.808413917,737294.3333,1061219.704,1960542,62932,2148951,2148951.0,0.0,2148951,2148951,2023474,2023474.0,0.0,2023474,2023474,52,52,0.904206959,0.904206959,40,102,64.4,29.44146735,866.8,0,0,0,80.5,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,10,1,6,6,6,6.0,0.0,6,6,6.0,0.0,1200000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,100000.0,100000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,16364,946,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30819,2,84,42,42,42.0,0.0,95,95,95.0,0.0,8890.6194230832,129.7900645706,10273.0,17788.1617937324,30813,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,64,64.8950322853,64.8950322853,42,95,63.2,29.0292955478,842.7,0,0,0,79.0,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
7778,112,2,4,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,37.33333333,19.34769581,49,15,48,48.0,0.0,48,48,49,49.0,0.0,49,49,48,40,17857.14286,17857.14286,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
53,137,2,88,44,44,44.0,0.0,94,94,94.0,0.0,2014598.54,29197.08029,45.66666667,74.76853171,132,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,64,64,14598.54015,14598.54015,44,94,64.0,27.38612788,750.0,0,0,0,80.0,88,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,72355639,2,113,69,44,56.5,17.67766953,135,124,129.5,7.778174593,5.141271712,0.055282492,24100000.0,41700000.0,72300000,30775,72300000,72300000.0,0.0,72300000,72300000,72300000,72300000.0,0.0,72300000,72300000,64,64,0.027641246,0.027641246,44,135,88.2,39.25175155,1540.7,0,0,0,110.25,113,-1,-1,1,32,30994.0,30994,30994,72300000.0,72300000,72300000,Normal Traffic
56170,133,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15037.59398,133.0,0.0,133,133,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,7518.796992,7518.796992,0,0,0.0,0.0,0.0,0,0,1,0.0,0,31,16329,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,3246062,7,560,318,0,80.0,126.0277747,1460,2,382.875,665.2980938,1116.121627,4.620983826,231861.5714,629902.597,2380137,3,3210344,535057.3333,917170.5717,2380137,35715,3210485,458640.7143,959110.7267,2596645,3,152,164,2.156459119,2.464524707,0,1460,226.4375,489.2723807,239387.4625,0,1,0,241.5333333,560,8192,9952,6,20,0.0,0,0,0.0,0,0,Normal Traffic
80,100243111,8,56,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,116.3471473,0.129684722,8353592.583,28000000.0,97300000,3,99400000,14200000.0,36700000.0,97300000,3,883671,220917.75,441164.3172,882664,3,172,112,0.079805983,0.049878739,0,7215,833.5,2175.302587,4731941.346,0,0,1,897.6153846,56,256,229,6,20,2046932.0,2046932,2046932,97300000.0,97300000,97300000,DDoS
53,201,2,68,34,34,34.0,0.0,79,79,79.0,0.0,1124378.109,19900.49751,67.0,109.1192009,193,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,9950.248756,9950.248756,34,79,52.0,24.64751509,607.5,0,0,0,65.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24085,2,66,33,33,33.0,0.0,120,120,120.0,0.0,12705.00311,166.0784721,8028.333333,13900.28508,24079,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,64,83.03923604,83.03923604,33,120,67.8,47.6518625,2270.7,0,0,0,84.75,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,156534,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,274.700704,19.1651654,78267.0,110680.596,156530,4,156534,78267.0,110680.596,156530,4,0,0.0,0.0,0,0,60,0,19.1651654,0.0,6,31,12.25,12.5,156.25,0,0,1,16.33333333,43,254,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,64280,11,1190,917,0,108.1818181818,271.6901979026,1397,0,333.3333333333,549.4119280346,49626.6334785314,264.4679527069,4017.5,6134.3692856995,15193,3,64280,6428.0,8565.4027083118,22395,3,39613,7922.6,7682.1558367427,15685,3,244,132,171.1263223398,93.3416303671,0,1397,177.2222222222,381.7519298546,145734.535947712,0,1,0,187.6470588235,1190,65535,32,10,20,0.0,0,0,0.0,0,0,Normal Traffic
123,36830,1,48,48,48,48.0,0.0,48,48,48.0,0.0,2606.5707303828,54.303556883,36830.0,0.0,36830,36830,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,27.1517784415,27.1517784415,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5005241,8,384,384,0,48.0,135.764502,5792,0,1938.666667,2544.918912,2400.683603,2.797068113,385018.5385,1386748.097,5000395,49,4846,692.2857143,861.1040809,2558,225,5005148,1001029.6,2237113.626,5002900,49,264,200,1.598324636,1.198743477,0,5792,801.0666667,1801.893269,3246819.352,0,1,0,858.2857143,384,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
53,46474,1,50,50,50,50.0,0.0,101,101,101.0,0.0,3249.128545,43.03481517,46474.0,0.0,46474,46474,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,21.51740758,21.51740758,50,101,67.0,29.44486373,867.0,0,0,0,100.5,50,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,70055,1,45,45,45,45.0,0.0,101,101,101.0,0.0,2084.076797,28.54899722,70055.0,0.0,70055,70055,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,14.27449861,14.27449861,45,101,63.66666667,32.33161507,1045.333333,0,0,0,95.5,45,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24659,2,72,36,36,36.0,0.0,164,164,164.0,0.0,16221.25796,162.2125796,8219.666667,14070.05474,24466,2,2,2.0,0.0,2,2,191,191.0,0.0,191,191,40,64,81.10628979,81.10628979,36,164,87.2,70.10848736,4915.2,0,0,0,109.0,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
46492,47,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.1914893617,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,21276.5957446809,21276.5957446809,0,0,0.0,0.0,0.0,0,0,1,0.0,0,349,310,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,156,2,78,39,39,39.0,0.0,95,95,95.0,0.0,1717948.71794872,25641.0256410256,52.0,84.8704895709,150,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,12820.5128205128,12820.5128205128,39,95,61.4,30.6724632203,940.8,0,0,0,76.75,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
5280,69,1,2,2,2,2.0,0.0,6,6,6.0,0.0,115942.029,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14492.75362,14492.75362,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
80,706249,3,26,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,16471.52775,12.74338088,88281.125,249273.3345,705201,13,707,353.5,403.7579721,639,68,706172,141234.4,315267.0394,705201,13,72,132,4.247793625,8.49558725,0,5755,1163.3,2131.87096,4544873.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
36010,3,2,31,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,0,1,31.0,31,75,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,153,2,82,41,41,41.0,0.0,57,57,57.0,0.0,1281045.75163399,26143.7908496732,51.0,82.2739326883,146,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,13071.8954248366,13071.8954248366,41,57,47.4,8.7635609201,76.8,0,0,0,59.25,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,980,2,92,46,46,46.0,0.0,69,69,69.0,0.0,234693.8776,4081.632653,326.6666667,564.071213,978,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,40,40,2040.816327,2040.816327,46,69,55.2,12.59761882,158.7,0,0,0,69.0,92,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,47062,3,86,86,0,28.66666667,49.65212315,7,0,2.333333333,4.041451884,1976.116612,127.4913943,9412.4,12780.22391,23460,1,23599,11799.5,16354.67274,23364,235,23697,11848.5,16752.06675,23694,3,108,104,63.74569717,63.74569717,0,86,13.28571429,32.16993568,1034.904762,0,1,0,15.5,86,65535,57,1,32,0.0,0,0,0.0,0,0,Normal Traffic
9290,19,1,0,0,0,0.0,0.0,6,6,6.0,0.0,315789.4737,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,52631.57895,52631.57895,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
53,695397,2,68,34,34,34.0,0.0,85,85,85.0,0.0,342.2505418,5.752109946,231799.0,401481.583,695390,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,64,2.876054973,2.876054973,34,85,54.4,27.93385043,780.3,0,0,0,68.0,68,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5069914,8,394,213,0,49.25,78.3266967807,3452,0,929.0,1686.2917896972,810.6646384929,2.366904054,460901.272727273,1434111.93275303,4781523,3,5069914,724273.428571429,1790743.82065227,4781523,3,69702,23234.0,19735.438454719,43243,3784,172,92,1.577936036,0.788968018,0,3452,316.1538461538,946.3025279259,895488.474358974,0,1,0,342.5,394,8192,119,7,20,0.0,0,0,0.0,0,0,Normal Traffic
58896,23,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,43478.26087,43478.26087,0,0,0.0,0.0,0.0,0,0,1,0.0,0,939,257,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,4020001,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,45.02486442,1.492536942,804000.2,1766181.855,3963297,4,4020001,1005000.25,1972272.34,3963297,4,0,0.0,0.0,0,0,100,20,1.243780785,0.248756157,6,46,32.42857143,18.86670032,355.952381,0,0,1,37.83333333,135,549,33,4,20,0.0,0,0,0.0,0,0,Normal Traffic
